id,text,created_at,retweet_count,user_screen_name,user_followers_count,user_location,Hashtags
994224580867715072,"ಕರ್ನಾಟಕದ ಮುಕುಟ ಬೀದರಿನ ಮಹಾಜನತೆಗೆ ನನ್ನ ನಮಸ್ಕಾರಗಳು.
ಸಂತ ಜಗಜ್ಯೋತಿ ಬಸವೇಶ್ವರ, ಗುರುನಾನಕ್ ಮತ್ತು ಗೊರಟ ಗ್ರಾಮದ ಹುತಾತ್ಮರಿಗೆ ನನ್… https://t.co/0ornAGfSQk",2018-05-09 14:36:26,27,BJP4Karnataka,192289,"Karnataka, India",[]
994221812027289600,ಜಾರ್ಜ್ ಗೃಹ ಸಚಿವರಾಗಿದ್ದಾಗ ತನ್ನ ತಂದೆ ಪ್ರಭಾವದಿಂದ ಅರಣ್ಯ ಇಲಾಖೆಯ ಬೋರ್ಡ್ ಮೆಂಬರ್ ಆಗಿರುವ ರಾಣಾ ಜಾರ್ಜ್ ಕಾನೂನು ಉಲ್ಲಂಘಿಸಿ ಸ್ನೇಹಿ… https://t.co/GsjieGAwL3,2018-05-09 14:25:26,34,BJP4Karnataka,192289,"Karnataka, India",[]
994221133611188224,ಸಚಿವ ಕೆ. ಜೆ. ಜಾರ್ಜ್‌ರವರು ಪಾಲುದಾರರಾಗಿರುವ ಎಂಬೆಸ್ಸಿ ಗ್ರೂಪ್‌ನ ಕಂಪನಿ 2006 ರಲ್ಲಿ ನಡೆಸಿದ ಭೂ ಅಕ್ರಮ ವ್ಯವಹಾರದಲ್ಲಿ ತಮ್ಮ ಪ್ರಭಾವ… https://t.co/Ddnjru97Nf,2018-05-09 14:22:44,31,BJP4Karnataka,192289,"Karnataka, India",[]
994219378496303104,2006 ರಲ್ಲಿ ಬೆಂಗಳೂರು ನಗರದಲ್ಲಿ ತನ್ನ ಖಾಸಗಿ ಕಂಪನಿಯ ಸಲುವಾಗಿ ಅಕ್ರಮವಾಗಿ ಭೂ ಕಬಳಿಸಿರುವ  ಜಾರ್ಜ್ ನಮಗೇ ಬೇಡವೇ ಬೇಡ.… https://t.co/LEquNIZqxf,2018-05-09 14:15:46,25,BJP4Karnataka,192289,"Karnataka, India",[]
994218357401444355,ನಿಷ್ಠಾವಂತ ಅಧಿಕಾರಗಳಾದ ಡಿ.ಕೆ. ರವಿ ಹಾಗೂ ಡಿವೈಎಸ್ಪಿ ಗಣಪತಿ ಅವರಿಗೆ ಮಾನಸಿಕವಾಗಿ ಕಿರುಕಳ ನೀಡಿ ಆತ್ಮಹತ್ಯೆಗೆ ಕಾರಣವಾಗಿ ಪ್ರಕರಣವನ್ನು… https://t.co/s4rYLQcxps,2018-05-09 14:11:42,44,BJP4Karnataka,192289,"Karnataka, India",[]
994217871638020096,ಒಬ್ಬ ಅಮಾಯಕ ರೈತನಿಗೆ ಜಮೀನನ ವಿವಾದದಲ್ಲಿ ತನ್ನ ಬೆಂಬಲಿಗರ ಮೂಲಕ ಕಿರುಕುಳ ನೀಡಿ ಆ ರೈತನ ಆತ್ಮಹತ್ಯೆಗೆ ಕಾರಣವಾಗಿ ಪ್ರಕರಣವನ್ನು ಮುಚ್ಚಿ… https://t.co/0jF4qy0yS6,2018-05-09 14:09:46,26,BJP4Karnataka,192289,"Karnataka, India",[]
994216557113835521,ನಮ್ಮ ದೇಶದ ಸೇನೆಯ ಭೂಮಿಯನ್ನೆ ಅಕ್ರಮವಾಗಿ ಒತ್ತುವರಿ ಮಾಡಿ ತನ್ನ ಖಾಸಗಿ ವ್ಯವಹಾರಕ್ಕೆ ದುರುಪಯೋಗ ಪಡಿಸಿಕೊಂಡ ಜಾರ್ಜ್ ನಮಗೆ ಬೇಡ.… https://t.co/u7OrD1Arcm,2018-05-09 14:04:33,30,BJP4Karnataka,192289,"Karnataka, India",[]
994216088853336064,"ಕೊಲೆ, ಹಿಂಸಾಚಾರ, ಭೂ ಕಬಳಿಕೆ, ಅಕ್ರಮ ವ್ಯವಹಾರ, ದರೋಡೆಗಳೇ ಕೆ. ಜೆ. ಜಾರ್ಜ್ ಅವರ ಐದು ವರ್ಷ ಮಹಾನ್ ಸಾಧನೆಗಳು. ಇಂತಹ ರಾಜಕಾರಣಿ ನಮಗೆ… https://t.co/s8P2drc4wZ",2018-05-09 14:02:41,27,BJP4Karnataka,192289,"Karnataka, India",[]
994212019191529473,"ಭ್ರಷ್ಟಾಚಾರಿ, ಗೂಂಡಾಗಿರಿ ಮಾಡುವ ಈ ಮೂವರು ರಾಜಕಾರಣಿಗಳು ನಮ್ಮ‌ ಬೆಂಗಳೂರಿಗೆ, ರಾಜ್ಯಕ್ಕೆ ಬೇಡವೇ ಬೇಡ.

#HarrisBaigGeorgeMuktaBluru https://t.co/GPWojLBAau",2018-05-09 13:46:31,31,BJP4Karnataka,192289,"Karnataka, India","[{'text': 'HarrisBaigGeorgeMuktaBluru', 'indices': [89, 116]}]"
994212019191529473,"ಭ್ರಷ್ಟಾಚಾರಿ, ಗೂಂಡಾಗಿರಿ ಮಾಡುವ ಈ ಮೂವರು ರಾಜಕಾರಣಿಗಳು ನಮ್ಮ‌ ಬೆಂಗಳೂರಿಗೆ, ರಾಜ್ಯಕ್ಕೆ ಬೇಡವೇ ಬೇಡ.

#HarrisBaigGeorgeMuktaBluru https://t.co/GPWojLBAau",2018-05-09 13:46:31,31,BJP4Karnataka,192289,"Karnataka, India","[{'text': 'HarrisBaigGeorgeMuktaBluru', 'indices': [89, 116]}]"
994211752802840576,"ಗೂಂಡಾ ಪುತ್ರ ನಲಪಾಡ್‌ನನ್ನು ಹೊರತರಲು ನಾಕ್ಷಿ ನಾಶ ಪಡಿಸಿದ ಗೂಂಡಾ ಶಾಸಕ ಹ್ಯಾರಿಸ್. ಭ್ರಷ್ಟಾಚಾರ, ಗೂಂಡಾಗಿರಿಯನ್ನೆ ಕೆಲಸವನ್ನಾಗಿ ಮಾಡಿ… https://t.co/bc6hi8i4Ic",2018-05-09 13:45:28,54,BJP4Karnataka,192289,"Karnataka, India",[]
994209894403227650,RT @narendramodi: ಚಿಕ್ಕಮಗಳೂರಿನಲ್ಲಿ ಇಂದು ಪ್ರಚಾರ ಮಾಡಿದೆ. ಕರ್ನಾಟಕದ ಈ ಭಾಗವನ್ನು ಪ್ರಸ್ತುತ ಕಾಂಗ್ರೆಸ್ ಸರಕಾರ ಸಂಪೂರ್ಣವಾಗಿ ನಿರ್ಲಕ್ಷಿಸಿದೆ. ಹೊಸ ಭರವಸೆಗ…,2018-05-09 13:38:05,941,BJP4Karnataka,192289,"Karnataka, India",[]
994208484051697664,"RT @BSYBJP: Do you want to know why @siddaramaiah has systematically sidelined and has rendered Lokayukta ineffective and powerless?

Here’…",2018-05-09 13:32:28,523,BJP4Karnataka,192289,"Karnataka, India",[]
994206057583988736,"Shri @AmitShah's roadshow in Shivajinagar constituency, Bengaluru.

#HarrisBaigGeorgeMuktaBluru 

https://t.co/bd2n14IyFD",2018-05-09 13:22:50,51,BJP4Karnataka,192289,"Karnataka, India","[{'text': 'HarrisBaigGeorgeMuktaBluru', 'indices': [68, 95]}]"
994205413510807552,ತನ್ನ ರಾಜಕೀಯದ ಬೆಳವಣಿಗೆಗಾಗಿ ಹಣದ ಆಸೆ ತೋರಿಸಿ ನಗರದ ಯುವಕರನ್ನ ಗೂಂಡಾಗಿರಿಗಾಗಿ ಬಳಸಿಕೊಂಡಿರುವ ಗೂಂಡಾ ರಾಜಕಾರಣಿ ರೋಷನ್ ಬೇಗ್ ನಮಗೆ ಬೇ… https://t.co/txGOqCnuQO,2018-05-09 13:20:16,31,BJP4Karnataka,192289,"Karnataka, India",[]
994205015161028608,"ವಿದೇಶಿ ವಿನಿಮಯ ನೀತಿ ಉಲ್ಲಂಘನೆ ಮಾಡಿದ ಸಚಿವ ರೋಷನ್ ಬೇಗ್ ನಮಗೆ ಬೇಡವೇ ಬೇಡ.

#HarrisBaigGeorgeMuktaBluru https://t.co/3L09mXYFQa",2018-05-09 13:18:41,33,BJP4Karnataka,192289,"Karnataka, India","[{'text': 'HarrisBaigGeorgeMuktaBluru', 'indices': [67, 94]}]"
994204252217065472,"ಪುತ್ರ ರುಮನ್ ಬೇಗ್ ಅವರ ಖಾಸಗಿ ಕಂಪನಿಗೆ ಯುಎಇ ಮೂಲದ ಕಂಪನಿಗಳಿಂದ ಅಕ್ರಮವಾಗಿ ಹಣ ಜಮಾ.

#HarrisBaigGeorgeMuktaBluru https://t.co/xMWobFaUmz",2018-05-09 13:15:39,30,BJP4Karnataka,192289,"Karnataka, India","[{'text': 'HarrisBaigGeorgeMuktaBluru', 'indices': [75, 102]}]"
994204039062548480,"RT @BJP4Karnataka: The trio of K J George, Roshan Baig &amp; N A Harris have presided over massive loot of Bengaluru &amp; its rich wealth over man…",2018-05-09 13:14:48,480,BJP4Karnataka,192289,"Karnataka, India",[]
994203586790703104,"ಸಣ್ಣ ಕೈಗಾರಿಕೆಗೆಂದು 1,103  ಎಕರೆ ಭೂಮಿ ಪಡೆದು ನಂತರ ಪ್ರೆಸ್ಟೀಜ್ ಕಂಪನಿಯೊಂದಿಗೆ ಜಂಟಿಯಾಗಿ ಕಮರ್ಷಿಯಲ್ ಕಾಂಪ್ಲೆಕ್ಸ್ ನಿರ್ಮಿಸಿ ಸರ್… https://t.co/DysiDIhjkE",2018-05-09 13:13:01,36,BJP4Karnataka,192289,"Karnataka, India",[]
994203188558467072,"Mr. CM, 

Your politics of appeasement has exposed your Hindu Hatred

Don't you see the resentment in the voice of… https://t.co/iKl9p48p9g",2018-05-09 13:11:26,93,BJP4Karnataka,192289,"Karnataka, India",[]
994202586809958400,"ಅಧಿಕಾರದ ದುರ್ಬಳಕೆಯಿಂದ ಸರ್ಕಾರದ ಭೂಮಿಯನ್ನು ಅಕ್ರಮವಾಗಿ ಕಬಳಿಸಿದ ರೋಷನ್ ಬೇಗ್ ನಮಗೆ ಬೇಡ.

#HarrisBaigGeorgeMuktaBluru https://t.co/jleOaV8amq",2018-05-09 13:09:02,24,BJP4Karnataka,192289,"Karnataka, India","[{'text': 'HarrisBaigGeorgeMuktaBluru', 'indices': [79, 106]}]"
994202042464780288,ವಾರ್ಡ್ ನಂ. 63 ರ ಕೆ.ಎಸ್.ಎಫ್‌.ಸಿ ಕಛೇರಿ ಪಕ್ಕದ 10 ಸಾವಿರ ಚದರಡಿ ಭೂ ಕಬಳಿಕೆ ಮಾಡಿರುವ ರೋಷನ್ ಬೇಗ್ ನಮಗೆ ಬೇಡ.… https://t.co/FGX5E6JdHL,2018-05-09 13:06:52,28,BJP4Karnataka,192289,"Karnataka, India",[]
994201305437519873,"ದೇಶದ ಹೆಮ್ಮೆಯ ಪ್ರಧಾನಿ, ಜಗಮೆಚ್ಚಿದ ನಾಯಕ ಶ್ರೀ ನರೇಂದ್ರ ಮೋದಿಯವರ ಬಗ್ಗೆ ಅವಾಚ್ಯ ಶಬ್ದಗಳನ್ನು ಬಳಸಿರುವ ಸಚಿವ ರೋಷನ್ ಬೇಗ ಅವರಿಗೆ ತಕ್… https://t.co/bZ18q88MIm",2018-05-09 13:03:57,37,BJP4Karnataka,192289,"Karnataka, India",[]
994200443592085504,"Mr. CM, 

Don't you see how your policies are an attempt to divide the society on communal lines?

Don't you see th… https://t.co/bQ3UtqiBGV",2018-05-09 13:00:31,99,BJP4Karnataka,192289,"Karnataka, India",[]
994200073939517441,"ಗೂಂಡಾಗಿರಿ ಅಕ್ರಮ ಭೂ ಕಬಳಿಕೆ, ಅಧಿಕಾರ ದುರ್ಬಳಕೆ, ಭ್ರಷ್ಟಾಚಾರ, ಇವೆಲ್ಲಾ ಹ್ಯಾರಿಸ್ ಅವರ ಸಾಧನೆಗಳು.

#HarrisBaigGeorgeMuktaBluru https://t.co/V5X3YhgmAq",2018-05-09 12:59:03,23,BJP4Karnataka,192289,"Karnataka, India","[{'text': 'HarrisBaigGeorgeMuktaBluru', 'indices': [88, 115]}]"
994199690466934789,"ಅಧಿಕಾರ ದುರ್ಬಳಕೆಯಿಂದ ಪುತ್ರ ನಲಪಾಡ್ ರಕ್ಷಿಸಲು ಸಾಕ್ಷಿಗಳ ನಾಶ ಮಾಡಲು ಯತ್ನಿಸಿದ ಹ್ಯಾರಿಸ್.

#HarrisBaigGeorgeMuktaBluru https://t.co/NKoAgPftwu",2018-05-09 12:57:32,26,BJP4Karnataka,192289,"Karnataka, India","[{'text': 'HarrisBaigGeorgeMuktaBluru', 'indices': [81, 108]}]"
994198963807907843,ಹ್ಯಾರಿಸ್ ಪುತ್ರ ನಲಪಾಡ್ ತನ್ನ ತಂದೆಯ ಪ್ರಭಾವದಿಂದ ಕೆಪಿಸಿಸಿ ಮುಖ್ಯ ಕಛೇರಿ ಬಳಿ ಮೂರು ಏಕರೆ 29 ಗುಂಟೆ ಭೂಮಿಯನ್ನು ಕಬಳಿಸಿದ ಹ್ಯಾರಿಸ್.… https://t.co/WOrmSZR1at,2018-05-09 12:54:38,32,BJP4Karnataka,192289,"Karnataka, India",[]
994197699011346432,"ನಲಪಾಡ್ ಹಲ್ಲೆ ಪ್ರಕರಣವನ್ನು ಮುಚ್ಚಿಹಾಕಲು ಗೃಹ ಮಂತ್ರಿಗಳ ಮೇಲೆ ಒತ್ತಡ ಹೇರಿದ ಹ್ಯಾರಿಸ್.

#HarrisBaigGeorgeMuktaBluru https://t.co/2CrmY9CIxJ",2018-05-09 12:49:37,26,BJP4Karnataka,192289,"Karnataka, India","[{'text': 'HarrisBaigGeorgeMuktaBluru', 'indices': [78, 105]}]"
994197271666307073,"ಬಿಬಿಎಂಪಿ ಸೇರಬೇಕಾಗಿದ್ದ ಭೂಮಿಯನ್ನು ಅಕ್ರಮವಾಗಿ ವಶಪಡಿಸಿಕೊಂಡಿರುವ ಹ್ಯಾರಿಸ್.

#HarrisBaigGeorgeMuktaBluru https://t.co/qovT51ixoj",2018-05-09 12:47:55,30,BJP4Karnataka,192289,"Karnataka, India","[{'text': 'HarrisBaigGeorgeMuktaBluru', 'indices': [69, 96]}]"
994197271666307073,"ಬಿಬಿಎಂಪಿ ಸೇರಬೇಕಾಗಿದ್ದ ಭೂಮಿಯನ್ನು ಅಕ್ರಮವಾಗಿ ವಶಪಡಿಸಿಕೊಂಡಿರುವ ಹ್ಯಾರಿಸ್.

#HarrisBaigGeorgeMuktaBluru https://t.co/qovT51ixoj",2018-05-09 12:47:55,30,BJP4Karnataka,192289,"Karnataka, India","[{'text': 'HarrisBaigGeorgeMuktaBluru', 'indices': [69, 96]}]"
994197069467271169,ಕರ್ನಾಟಕದ ಸರ್ವಾಂಗೀಣ ಅಭಿವೃದ್ಧಿಗೆ ರೈತ ಬಂಧು ಯಡಿಯೂರಪ್ಪನವರ ಸರ್ಕಾರ ಕಟಿಬದ್ಧವಾಗಿದೆ. ಕೇಂದ್ರದಿಂದ ಕರ್ನಾಟಕಕ್ಕೆ ಸಿಗಬೇಕಾದ ಎಲ್ಲ ಸಹ… https://t.co/cGAk7Lyrna,2018-05-09 12:47:07,31,BJP4Karnataka,192289,"Karnataka, India",[]
994196089325608960,"ಹಣದ ಪ್ರಭಾವದಿಂದ ತನ್ನ ಮೇಲೆ ಯಾವುದೇ ಹಗರಣಗಳು ಬಂದರೂ ಮುಚ್ಚಿಹಾಕುವ ಭ್ರಷ್ಟ ರಾಜಕಾರಣಿ ಹ್ಯಾರಿಸ್.

#HarrisBaigGeorgeMuktaBluru https://t.co/quo2ZAf863",2018-05-09 12:43:13,33,BJP4Karnataka,192289,"Karnataka, India","[{'text': 'HarrisBaigGeorgeMuktaBluru', 'indices': [85, 112]}]"
994195911453519873,ಭಾರತ ಸರ್ಕಾರವು ಕರ್ನಾಟಕದ 7 ಸ್ಮಾರ್ಟ್ ಸಿಟಿ ಅಭಿವೃದ್ಧಿಗಾಗಿ ನೀಡಿದ 836 ಕೋಟಿ ರೂ. ಗಳಲ್ಲಿ ಕೇವಲ 12 ಕೋಟಿ ರೂ. ಗಳನ್ನು ಮಾತ್ರ ಬಳಸಿದೆ… https://t.co/NTrHANocNi,2018-05-09 12:42:31,26,BJP4Karnataka,192289,"Karnataka, India",[]
994195480752996352,"ಬಾರ್, ಪಬ್‌ಗಳು ಕಾಲಮೀರಿ ಕೆಲಸ ನಿರ್ವಹಿಸಲು ತನ್ನ ಬೆಂಬಲಿಗರಿಂದ ಕಮಿಷನ್ ವಸೂಲಿ ಮಾಡಿಸಿದ ಹ್ಯಾರಿಸ್.

#HarrisBaigGeorgeMuktaBluru https://t.co/kIh9yvnS0c",2018-05-09 12:40:48,32,BJP4Karnataka,192289,"Karnataka, India","[{'text': 'HarrisBaigGeorgeMuktaBluru', 'indices': [87, 114]}]"
994195127538040833,"ವಕ್ಫ್ ಮಂಡಳಿ ಭೂ ಹಗರಣದಲ್ಲಿ ತೊಡಗಿರುವ ಹ್ಯಾರಿಸ್.

#HarrisBaigGeorgeMuktaBluru https://t.co/d3F2xZt3RG",2018-05-09 12:39:24,21,BJP4Karnataka,192289,"Karnataka, India","[{'text': 'HarrisBaigGeorgeMuktaBluru', 'indices': [45, 72]}]"
994194773069119488,RT @BJPLive: Since 2014 I am fighting a battle against corruption and I assure people of India that those who looted the poor will have to…,2018-05-09 12:37:59,70,BJP4Karnataka,192289,"Karnataka, India",[]
994194556827521025,ನಮ್ಮ ಪಕ್ಷದ ಕಾರ್ಯಸೂಚಿಯಲ್ಲಿ 'INDIA FIRST' ಪ್ರಾಮುಖ್ಯತೆ ಪಡೆದರೆ ಕಾಂಗ್ರೆಸ್ ನಲ್ಲಿ 'FAMILY FIRST' ನೀತಿಗೆ ಮಾತ್ರ ಪ್ರಾಮುಖ್ಯತೆ… https://t.co/fP7k323osw,2018-05-09 12:37:08,28,BJP4Karnataka,192289,"Karnataka, India",[]
994193438277947395,"ಇಂತಹ ನೀತಿಗೆಟ್ಟ, ಭ್ರಷ್ಟ ರಾಜಕಾರಣಿಗಳಿಂದ ನಮ್ಮ ನಗರವನ್ನು, ನಮ್ಮ ರಾಜ್ಯವನ್ನು ರಕ್ಷಿಸೋಣ.

#HarrisBaigGeorgeMuktaBluru https://t.co/EEBqmwYGOX",2018-05-09 12:32:41,29,BJP4Karnataka,192289,"Karnataka, India","[{'text': 'HarrisBaigGeorgeMuktaBluru', 'indices': [79, 106]}]"
994193129187098624,"ರಾಜ್ಯದ ಜನತೆಗೆ ಮೋಸ ಮಾಡಿ ಮತ್ತೊಮ್ಮೆ ಮತ ಕೇಳಲು ನಿಷ್ಠಾವಂತನಂತೆ ನಟನೆ ಮಾಡುತ್ತಿರುವ ಜಾರ್ಜ್.

#HarrisBaigGeorgeMuktaBluru https://t.co/GGFnbSTHcm",2018-05-09 12:31:27,29,BJP4Karnataka,192289,"Karnataka, India","[{'text': 'HarrisBaigGeorgeMuktaBluru', 'indices': [82, 109]}]"
994192789645611008,"12 ಕೋಟಿ ಯುವಜನತೆಗೆ ಮುದ್ರಾ ಯೋಜನೆಯಡಿ ಸಾಲ ಒದಗಿಸಿ, ಅವರೆಲ್ಲರನ್ನೂ ಸ್ವಾವಲಂಬಿ ಜೀವನದೆಡೆಗೆ ತಲುಪಿಸುವ ಕಾರ್ಯದಲ್ಲಿ ನಮ್ಮ ಸರ್ಕಾರ ತೊಡ… https://t.co/FCwSHf8f4c",2018-05-09 12:30:06,21,BJP4Karnataka,192289,"Karnataka, India",[]
994192705625378817,"ಖಾಸಗಿ ವ್ಯವಹಾರಕ್ಕೆ ಸರ್ಕಾರಿ ಭೂಮಿಯನ್ನು ದುರುಪಯೋಗ ಪಡಿಸಿಕೊಂಡ ಜಾರ್ಜ್.

#HarrisBaigGeorgeMuktaBluru https://t.co/s4jXq20EOr",2018-05-09 12:29:46,26,BJP4Karnataka,192289,"Karnataka, India","[{'text': 'HarrisBaigGeorgeMuktaBluru', 'indices': [64, 91]}]"
994192432647450624,ಒಬ್ಬ ಅಮಾಯಕ ರೈತನಿಗೆ ಜಮೀನಿನ ವಿವಾದದಲ್ಲಿ ತನ್ನ ಬೆಂಬಲಿಗರ ಮೂಲಕ ಕಿರುಕುಳ ನೀಡಿ ಆತನ ಆತ್ಮಹತ್ಯೆಗೆ ಕಾರಣವಾದ ಜಾರ್ಜ್.… https://t.co/u0iRfl11LL,2018-05-09 12:28:41,27,BJP4Karnataka,192289,"Karnataka, India",[]
994192027259564032,"ಭೂ ಹಗರಣಗಳನ್ನು ಮುಚ್ಚಿಹಾಕಲು ಎಷ್ಟೋ ಅಮಾಯಕರ ಸಾವಿಗೆ ಕಾರಣವಾದ ಜಾರ್ಜ್.

#HarrisBaigGeorgeMuktaBluru https://t.co/3qkEHHtjvJ",2018-05-09 12:27:05,34,BJP4Karnataka,192289,"Karnataka, India","[{'text': 'HarrisBaigGeorgeMuktaBluru', 'indices': [63, 90]}]"
994191649163984896,"ಕೊಳಚೆ ನಿರ್ಮೂಲನ ಸಲಕರಣೆಗಳ ಖರೀದಿಸಲು ಬರೋಬ್ಬರಿ 14.5. ಕೋಟಿ ರೂ. ಹಿಂಬಡಿತ ಲಂಚ ಪಡೆದಿರುವ ಜಾರ್ಜ್.

#HarrisBaigGeorgeMuktaBluru https://t.co/npR6rAjTeO",2018-05-09 12:25:35,31,BJP4Karnataka,192289,"Karnataka, India","[{'text': 'HarrisBaigGeorgeMuktaBluru', 'indices': [87, 114]}]"
994191091715919874,"ಡಿವೈಎಸ್ಪಿ ಗಣಪತಿ ಅವರಿಗೆ ಮಾನಸಿಕವಾಗಿ ಕಿರುಕುಳ ನೀಡಿ ಆತ್ಮಹತ್ಯೆ ಮಾಡಿಕೊಳ್ಳುವಂತೆ ಮಾಡಿದ ಜಾರ್ಜ್.

#HarrisBaigGeorgeMuktaBluru https://t.co/WDFMO03l3B",2018-05-09 12:23:22,29,BJP4Karnataka,192289,"Karnataka, India","[{'text': 'HarrisBaigGeorgeMuktaBluru', 'indices': [87, 114]}]"
994190756704219136,"ಜಿಲ್ಲಾಧಿಕಾರಿ ಡಿ.ಕೆ. ರವಿ ಆತ್ಮಹತ್ಯೆಗೆ ಕಾರಣವಾದ ಜಾರ್ಜ್.

#HarrisBaigGeorgeMuktaBluru https://t.co/jYcWRji5Lw",2018-05-09 12:22:02,29,BJP4Karnataka,192289,"Karnataka, India","[{'text': 'HarrisBaigGeorgeMuktaBluru', 'indices': [53, 80]}]"
994190626072641537,ಮುಖ್ಯಮಂತ್ರಿಗಳು ಸೋಲಿನ ಭೀತಿಯಿಂದ ಸ್ಪರ್ಧಿಸುತ್ತಿರುವ ಎರಡನೇ ಕ್ಷೇತ್ರವಾದ ಬಾದಾಮಿಯಲ್ಲೂ ಕೂಡ ಅಕ್ರಮ ಎಸಗಲು 'ಸಿದ್ಧ'ತೆ ನಡೆಸಿದ್ದಾರೆ.… https://t.co/5QTQvdUOCc,2018-05-09 12:21:31,33,BJP4Karnataka,192289,"Karnataka, India",[]
994190405368365056,"ಬಹಳಷ್ಟು ಕ್ರಿಮಿನಲ್ ಪ್ರಕರಣಗಳನ್ನು ತನ್ನ ಅಧಿಕಾರ ಬಲದಿಂದ ಮುಚ್ಚಿಹಾಕಿರುವ ಜಾರ್ಜ್.

#HarrisBaigGeorgeMuktaBluru https://t.co/5qCN5Y2zUP",2018-05-09 12:20:38,24,BJP4Karnataka,192289,"Karnataka, India","[{'text': 'HarrisBaigGeorgeMuktaBluru', 'indices': [73, 100]}]"
994190043857149957,"2006 ರಲ್ಲಿ ಬೆಂಗಳೂರು ನಗರದಲ್ಲಿ ತನ್ನ ಖಾಸಗಿ ಕಂಪನಿಯ ಸಲುವಾಗಿ ಅಕ್ರಮವಾಗಿ ಭೂ ಕಬಳಿಸಿದ ಜಾರ್ಜ್.

#HarrisBaigGeorgeMuktaBluru https://t.co/a69p3IdAOP",2018-05-09 12:19:12,25,BJP4Karnataka,192289,"Karnataka, India","[{'text': 'HarrisBaigGeorgeMuktaBluru', 'indices': [85, 112]}]"
994190043857149957,"2006 ರಲ್ಲಿ ಬೆಂಗಳೂರು ನಗರದಲ್ಲಿ ತನ್ನ ಖಾಸಗಿ ಕಂಪನಿಯ ಸಲುವಾಗಿ ಅಕ್ರಮವಾಗಿ ಭೂ ಕಬಳಿಸಿದ ಜಾರ್ಜ್.

#HarrisBaigGeorgeMuktaBluru https://t.co/a69p3IdAOP",2018-05-09 12:19:12,25,BJP4Karnataka,192289,"Karnataka, India","[{'text': 'HarrisBaigGeorgeMuktaBluru', 'indices': [85, 112]}]"
994189672921288704,ಕೇರಳದಿಂದ ಬಂದು ಹಣದ ಪ್ರಭಾವದಿಂದ ಸ್ವಾರ್ಥ ರಾಜಕಾರಣ ನಡೆಸುತ್ತಾ ಕನ್ನಡಿಗರ ಮೇಲೆ ದಬ್ಬಾಳಿಕೆ ಮಾಡುತ್ತಿರುವ ಜಾರ್ಜ್.… https://t.co/NGLH5mG362,2018-05-09 12:17:43,40,BJP4Karnataka,192289,"Karnataka, India",[]
994189436370931712,ಇತ್ತೀಚೆಗೆ ಕಾಂಗ್ರೆಸ್ ಗೆ ಸೋಲು ಖಚಿತವಾಗಿದೆ. ಅದರಿಂದಲೇ  ವಾಮಮಾರ್ಗದ ಮುಖಾಂತರ ಅಧಿಕಾರಕ್ಕೆ ಬರಲು ಪ್ರಯತ್ನಿಸುತ್ತಿದೆ. ನಕಲಿ ವೋಟರ್ ಐ… https://t.co/8qm7anAYCL,2018-05-09 12:16:47,26,BJP4Karnataka,192289,"Karnataka, India",[]
994189195731070976,"ತನ್ನ ಬೆಂಬಲಿಗರ ಮೂಲಕ ನಗರದ ಸುತ್ತಮುತ್ತಲಿನ ಜಾಗವನ್ನು ಅಕ್ರಮವಾಗಿ ಕಬಳಿಸಿದ ಜಾರ್ಜ್.

#HarrisBaigGeorgeMuktaBluru https://t.co/73kozEdrbk",2018-05-09 12:15:50,23,BJP4Karnataka,192289,"Karnataka, India","[{'text': 'HarrisBaigGeorgeMuktaBluru', 'indices': [74, 101]}]"
994189181185241089,"ಕಾಂಗ್ರೆಸ್ ಕಳೆದ 5 ವರ್ಷಗಳ ಸಾಧನೆ ಜನರಿಗೆ ತಿಳಿಸುವ ಬದಲು, ಕೇವಲ 'ಮೋದಿ ಮೋದಿ' ಜಪದಲ್ಲಿಯೇ ಮುಳುಗಿದೆ. ಇದರಿಂದಲೇ ತಿಳಿಯುತ್ತದೆ, 5 ವರ್… https://t.co/AC30SZWVhG",2018-05-09 12:15:46,23,BJP4Karnataka,192289,"Karnataka, India",[]
994189073135820801,"LIVE : PM Modi's public meeting in 
Belagavi

#BJP4BetterKarnataka

https://t.co/cXLPsvUSJj",2018-05-09 12:15:20,33,BJP4Karnataka,192289,"Karnataka, India","[{'text': 'BJP4BetterKarnataka', 'indices': [46, 66]}]"
994188754557386753,ರಾಜಕೀಯ ಲಾಭಕ್ಕಾಗಿ ಗೂಂಡಾಗಿರಿ ಬೆಳೆಸಿ ನಗರದ ಯುವಜನತೆಯನ್ನು ಅಡ್ಡದಾರಿ ಹಿಡಿಯುವಂತೆ ಮಾಡಿದ ಗೂಂಡಾ ರಾಜಕಾರಣಿ ಜಾರ್ಜ್.… https://t.co/iF2P860Kqo,2018-05-09 12:14:04,26,BJP4Karnataka,192289,"Karnataka, India",[]
